experience,median_integration_time,component,platform,severity,priority,description_size,hascode,bug_id,files,comments,tossing,activities,comments_interval,churn,fix_time,workload,creation_to_release,days,delay,resolver,entire_int_rate,prev_int_rate,coming_from_prev,has_stack,resolver_experience,rank_ratio,active_developers,release_size,class,class2
4,0,Core,'PC Windows XP',major,P3,88,true,83536,1,9,3,10,69,4,0,562,1,154,1,Olivier Thomann,0.119402985,0.143712575,177,false,649,0.796852647,13,1151,0,after-1
996,2,Core,'PC Windows XP',normal,P3,306,true,83593,1,4,1,5,168,56,2,571,1,151,1,Jerome Lanneluc,0.119402985,0.143712575,177,true,566,0.809728183,13,1151,0,after-1
1871,3,Core,'PC Windows XP',major,P3,53,false,83599,1,9,1,7,63,125,1,565,1,152,1,Jerome Lanneluc,0.119402985,0.143712575,177,false,565,0.801144492,13,1151,0,after-1
1,0,Core,'PC Windows XP',critical,P3,272,true,83611,1,8,1,6,75.42857143,12,9,596,1,144,1,Kent Johnson,0.119402985,0.143712575,177,false,256,0.846924177,13,1151,0,after-1
1158,3,Core,'PC Windows 2000',normal,P2,124,false,83646,2,7,5,17,84,18,2,579,1,150,1,Jerome Lanneluc,0.119402985,0.143712575,177,true,568,0.824034335,13,1151,0,after-1
16,0,Core,'All All',normal,P3,25,false,83684,1,5,3,12,132,8,0,566,1,152,1,Olivier Thomann,0.119402985,0.143712575,177,false,650,0.802575107,13,1151,0,after-1
273,2,Core,'All All',normal,P3,190,false,83685,1,11,3,17,1096.7,3,449,506,4,70,0,David Audel,0.145985401,0.173913043,234,true,368,0.827868852,14,566,0,next
190,2,Core,'PC Windows XP',normal,P3,40,true,83713,5,4,0,5,160,216,0,567,1,152,1,Frederic Fusier,0.119402985,0.143712575,177,false,191,0.804005722,13,1151,0,after-1
82,1,Core,'PC Windows XP',normal,P3,247,false,83750,4,14,2,16,195.6153846,14,101,880,1,51,0,Frederic Fusier,0.021459227,0.028735632,684,false,240,0.76,13,1151,0,next
1316,3,Core,'PC Windows XP',normal,P3,31,true,83804,7,10,1,9,277.2222222,857,85,826,1,66,0,Frederic Fusier,0.021459227,0.028735632,684,false,226,0.712173913,13,1151,0,next
588,2,Core,'PC Windows XP',normal,P3,86,false,83822,3,5,0,4,114,17,0,572,1,151,1,Jerome Lanneluc,0.119402985,0.143712575,177,false,567,0.812589413,13,1151,0,after-1
734,3,Core,'PC Windows XP',normal,P3,404,false,83965,1,6,2,8,86.4,19,5,594,1,145,1,Philipe Mulet,0.119402985,0.143712575,177,false,642,0.844062947,13,1151,0,after-1
35,0,Core,'PC Linux',normal,P3,55,false,84001,1,10,1,8,351.8888889,13,124,1045,1,24,0,David Audel,0.021459227,0.028735632,684,false,299,0.904347826,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,62,true,84055,1,3,1,5,180,10,2,595,1,144,1,Philipe Mulet,0.119402985,0.143712575,177,false,643,0.845493562,13,1151,0,after-1
996,2,Core,'PC Windows XP',normal,P3,32,false,84121,2,3,1,7,684,4,27,675,1,119,1,Frederic Fusier,0.119402985,0.143712575,177,false,200,0.95565093,13,1151,0,after-1
1500,3,Core,'PC Windows XP',normal,P3,354,false,84224,1,23,1,10,106.8636364,106,84,847,1,61,0,Kent Johnson,0.021459227,0.028735632,684,false,278,0.731304348,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,47,false,84504,1,3,0,4,144,21,0,600,1,143,1,Olivier Thomann,0.119402985,0.143712575,177,false,660,0.852646638,13,1151,0,after-1
996,2,Core,'PC Windows XP',minor,P3,43,false,84558,4,4,1,6,72,46,0,609,1,140,1,Olivier Thomann,0.119402985,0.143712575,177,false,664,0.864091559,13,1151,0,after-1
100,2.5,Core,'PC Windows XP',normal,P3,132,true,84669,1,7,1,6,28,4,0,611,1,139,1,Philipe Mulet,0.119402985,0.143712575,177,false,648,0.86695279,13,1151,0,after-1
21,4.5,Core,'PC Windows 2000',normal,P3,71,true,84724,1,6,1,15,38.4,6,6,630,1,133,1,Frederic Fusier,0.119402985,0.143712575,177,false,194,0.894134478,13,1151,0,after-1
734,3,Core,'PC Windows XP',normal,P3,68,true,84743,1,4,0,4,64,45,1,621,1,137,1,JDT-Core-Inbox,0.119402985,0.143712575,177,false,38,0.881258941,13,1151,0,after-1
82,1,Core,'PC Windows XP',normal,P3,95,false,84750,2,11,1,11,736.8,111,279,161,4,226,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,715,0.558394161,14,566,1,after-1
11,2,Core,'PC Linux',normal,P3,80,false,84791,1,6,1,5,28.8,2,0,616,1,138,1,Philipe Mulet,0.119402985,0.143712575,177,false,650,0.875536481,13,1151,0,after-1
601,3,Core,'PC Windows XP',normal,P3,80,false,84872,3,11,0,9,165.5,59,46,755,1,91,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,590,0.649565217,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,21,false,84877,2,8,0,8,315.2857143,97,66,802,1,70,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,597,0.693043478,13,1151,0,next
30,0,Core,'PC Windows XP',normal,P3,107,true,84944,1,11,1,14,117.6,4,14,668,1,122,1,Kent Johnson,0.119402985,0.143712575,177,false,265,0.947067239,13,1151,0,after-1
1,0,Core,'PC Windows 2000',normal,P3,26,true,85125,1,5,1,6,12,27,0,629,1,133,1,Olivier Thomann,0.119402985,0.143712575,177,false,671,0.892703863,13,1151,0,after-1
734,3,Core,'PC Windows XP',critical,P3,51,true,85160,1,3,0,4,12,4,0,634,1,132,1,Philipe Mulet,0.119402985,0.143712575,177,false,655,0.899856938,13,1151,0,after-1
470,0,Core,'PC Windows XP',major,P3,232,false,85203,1,8,1,6,3.428571429,7,0,635,1,132,1,Philipe Mulet,0.119402985,0.143712575,177,true,656,0.901287554,13,1151,0,after-1
4,0,Core,'Other Linux',normal,P3,104,false,85262,1,6,2,6,211.2,6,22,703,1,110,1,Kent Johnson,0.119402985,0.143712575,177,false,266,0.995708155,13,1151,0,after-1
1614,2,Core,'PC Windows XP',normal,P3,32,true,85298,2,6,1,7,10627.2,11,243,104,4,255,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,708,0.354014599,14,566,1,after-1
1316,3,Core,'PC Windows XP',normal,P3,38,true,85379,1,4,1,9,336,77,30,727,1,101,0,David Audel,0.021459227,0.028735632,684,false,255,0.624347826,13,1151,0,next
453,2,Core,'PC All',minor,P3,64,true,85397,1,6,2,9,201.6,8,6,649,1,125,1,Olivier Thomann,0.119402985,0.143712575,177,false,677,0.921316166,13,1151,0,after-1
190,2,Core,'PC Windows XP',normal,P3,89,true,85402,1,4,0,4,336,117,5,646,1,126,1,David Audel,0.119402985,0.143712575,177,false,248,0.91702432,13,1151,0,after-1
453,2,Core,'PC All',normal,P3,68,true,85421,3,7,2,11,168,8,5,643,1,126,1,Frederic Fusier,0.119402985,0.143712575,177,true,195,0.912732475,13,1151,0,after-1
996,2,Core,'PC Windows XP',normal,P3,80,true,85491,1,6,1,8,883,21,22,707,1,109,1,Kent Johnson,0.119402985,0.143712575,177,false,267,0.99713877,13,1151,0,after-1
190,2,Core,'PC Windows XP',normal,P3,22,false,85810,1,3,0,5,480,85,3,644,1,126,1,Frederic Fusier,0.119402985,0.143712575,177,false,196,0.91416309,13,1151,0,after-1
734,3,Core,'PC Windows XP',normal,P3,60,true,85933,6,3,1,5,456,612,0,641,1,127,1,Olivier Thomann,0.119402985,0.143712575,177,false,675,0.909871245,13,1151,0,after-1
734,3,Core,'PC Windows XP',normal,P3,31,false,86167,2,14,0,16,68.30769231,54,36,761,1,88,0,Olivier Thomann,0.021459227,0.028735632,684,false,712,0.657391304,13,1151,0,next
14,0,Core,'PC Windows XP',normal,P3,93,false,86217,1,5,1,6,222,8,1,659,1,123,1,Kent Johnson,0.119402985,0.143712575,177,true,264,0.937052933,13,1151,0,after-1
1735,3,Core,'PC Windows XP',enhancement,P3,57,false,86580,1,11,2,9,571.1,18,27,748,1,95,0,Olivier Thomann,0.021459227,0.028735632,684,false,705,0.643478261,13,1151,0,next
1871,3,Core,'PC Windows XP',major,P3,44,false,86596,1,7,2,9,136,3,3,673,1,119,1,Frederic Fusier,0.119402985,0.143712575,177,false,199,0.9527897,13,1151,0,after-1
2,0,Core,'PC Windows 2000',normal,P3,91,true,86813,4,10,4,21,1090.555556,32,399,442,4,87,0,Philipe Mulet,0.145985401,0.173913043,234,false,884,0.721311475,14,566,0,next
8,0,Core,'PC Windows 2000',normal,P3,67,true,86878,1,4,1,6,240,10,1,681,1,117,1,Olivier Thomann,0.119402985,0.143712575,177,false,682,0.964234621,13,1151,0,after-1
190,2,Core,'PC Windows XP',normal,P3,78,true,86901,4,4,0,4,232,18,0,679,1,118,1,Frederic Fusier,0.119402985,0.143712575,177,false,203,0.961373391,13,1151,0,after-1
2,0,Core,'Macintosh Mac OS X - Carbon (unsup.)',normal,P3,87,true,86908,1,3,2,8,348,15,6,690,1,112,1,Olivier Thomann,0.119402985,0.143712575,177,false,684,0.977110157,13,1151,0,after-1
195,3,Core,'PC Windows XP',normal,P3,21,false,86970,1,9,0,11,87,61,28,761,1,89,0,David Audel,0.021459227,0.028735632,684,false,260,0.656521739,13,1151,0,next
1,0,Core,'PC Windows XP',normal,P3,51,true,87042,1,5,1,6,168,55,3,683,1,113,1,Olivier Thomann,0.119402985,0.143712575,177,false,683,0.967095851,13,1151,0,after-1
996,2,Core,'PC Windows XP',normal,P3,61,true,87350,1,8,3,14,75.42857143,20,3,695,1,108,0,Olivier Thomann,0.021459227,0.028735632,684,true,688,0.596521739,13,1151,0,next
190,2,Core,'PC Windows XP',normal,P3,67,false,87404,1,4,0,6,176,7,0,697,1,111,1,Frederic Fusier,0.119402985,0.143712575,177,false,208,0.987124464,13,1151,0,after-1
1,0,Core,'PC Windows XP',critical,P3,116,true,87463,5,8,1,6,78.85714286,247,0,700,1,110,1,Philipe Mulet,0.119402985,0.143712575,177,false,674,0.991416309,13,1151,0,after-1
1,0,Core,'PC Windows NT',major,P3,233,false,87490,1,14,3,12,40.61538462,7,1,708,1,109,1,Philipe Mulet,0.119402985,0.143712575,177,true,675,0.998569385,13,1151,0,after-1
588,2,Core,'PC Windows XP',normal,P3,146,false,87613,3,20,0,8,27.78947368,156,1,696,1,108,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,578,0.59826087,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,169,false,87627,1,7,3,18,251.8333333,6,60,892,1,49,0,Frederic Fusier,0.021459227,0.028735632,684,true,244,0.770434783,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,46,false,87644,10,6,0,5,100.8,943,11,734,1,98,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,582,0.630434783,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,56,false,87818,3,5,1,7,114,293,5,718,0,103,0,Olivier Thomann,0.021459227,0.028735632,684,false,695,0.615652174,13,1151,0,next
580,3,Core,'All All',normal,P3,93,false,87849,1,4,1,6,152,2,0,700,0,107,0,Olivier Thomann,0.021459227,0.028735632,684,false,691,0.60173913,13,1151,0,next
1,0,Core,'PC Windows XP',normal,P3,96,false,87852,1,36,1,28,656.2,64,366,400,3,108,0,Olivier Thomann,0.145985401,0.173913043,234,false,920,0.650819672,14,566,0,next
7,0,Core,'PC Windows XP',normal,P3,289,true,87900,2,7,2,6,64,10,0,707,0,105,0,Kent Johnson,0.021459227,0.028735632,684,false,269,0.607826087,13,1151,0,next
1,0,Core,'PC Windows XP',critical,P3,66,true,87956,1,4,3,11,128,3,0,710,0,105,0,Kent Johnson,0.021459227,0.028735632,684,false,271,0.609565217,13,1151,0,next
8,0,Core,'All All',minor,P3,124,true,87998,1,9,1,6,51,35,6,732,0,98,0,Philipe Mulet,0.021459227,0.028735632,684,false,682,0.628695652,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,92,true,88094,1,4,1,6,120,2,0,713,0,103,0,Kent Johnson,0.021459227,0.028735632,684,false,272,0.611304348,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,43,true,88124,1,5,1,5,96,34,0,711,0,103,0,Philipe Mulet,0.021459227,0.028735632,684,false,679,0.610434783,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,50,true,88174,1,3,1,7,683.5,23,40,837,0,62,0,Frederic Fusier,0.021459227,0.028735632,684,false,229,0.722608696,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,96,true,88223,2,5,2,6,84,54,0,723,0,102,0,Kent Johnson,0.021459227,0.028735632,684,false,273,0.620869565,13,1151,0,next
734,3,Core,'PC Windows XP',major,P3,253,false,88224,1,8,1,9,48,15,0,722,0,102,0,Olivier Thomann,0.021459227,0.028735632,684,true,697,0.62,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,40,true,88295,1,3,0,5,156,38,1,730,0,101,0,David Audel,0.021459227,0.028735632,684,false,256,0.626956522,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,12,true,88298,6,4,0,5,447.6666667,389,27,789,0,75,0,David Audel,0.021459227,0.028735632,684,false,261,0.68173913,13,1151,0,next
21,0,Core,'PC Linux',minor,P3,98,false,88364,1,15,2,15,121.6428571,315,69,988,0,33,0,Maxime Daniel,0.021459227,0.028735632,684,false,1,0.855652174,13,1151,0,next
14,0,Core,'PC Windows XP',normal,P3,118,true,88395,2,9,3,14,212.875,150,63,956,0,38,0,Olivier Thomann,0.021459227,0.028735632,684,false,742,0.827826087,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,15,false,88428,1,4,1,6,104,4,0,725,0,101,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,580,0.622608696,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,29,false,88429,5,4,1,6,104,82,0,726,0,101,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,581,0.623478261,13,1151,0,next
3,0,Core,'PC Linux',normal,P3,37,false,88446,1,4,1,5,96,2,0,729,0,101,0,Olivier Thomann,0.021459227,0.028735632,684,false,698,0.626086957,13,1151,0,next
2,0,Core,'PC Windows XP',major,P3,47,true,88625,1,4,1,6,80,8,0,733,0,98,0,Philipe Mulet,0.021459227,0.028735632,684,false,683,0.629565217,13,1151,0,next
1316,3,Core,'PC Windows XP',major,P3,16,false,88719,2,9,1,12,218.875,49,56,926,0,41,0,Frederic Fusier,0.021459227,0.028735632,684,false,251,0.802608696,13,1151,0,next
195,3,Core,'PC Windows XP',normal,P3,37,true,88756,1,4,0,4,64,2,0,736,0,97,0,David Audel,0.021459227,0.028735632,684,false,257,0.632173913,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,194,true,88845,1,3,1,5,84,10,0,746,0,95,0,David Audel,0.021459227,0.028735632,684,true,258,0.64173913,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,141,true,88849,1,6,0,5,33.6,6,0,739,0,96,0,Olivier Thomann,0.021459227,0.028735632,684,false,699,0.634782609,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,15,false,88921,3,3,0,4,84,69,0,740,0,96,0,Olivier Thomann,0.021459227,0.028735632,684,false,700,0.635652174,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,20,false,89090,3,3,1,6,72,10,0,751,0,94,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,586,0.646086957,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,29,false,89092,7,3,1,6,72,92,0,752,0,94,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,587,0.646956522,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,29,false,89302,1,3,0,4,24,2,0,756,0,91,0,Olivier Thomann,0.021459227,0.028735632,684,false,708,0.651304348,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,15,false,89318,1,3,0,4,24,6,0,758,0,91,0,Olivier Thomann,0.021459227,0.028735632,684,false,709,0.652173913,13,1151,0,next
1158,3,Core,'PC Windows 2000',normal,P3,91,false,89411,4,25,4,15,44.95833333,31,20,806,0,70,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,598,0.696521739,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,86,false,89477,1,3,1,6,12,2,0,761,0,89,0,David Audel,0.021459227,0.028735632,684,true,259,0.655652174,13,1151,0,next
734,3,Core,'PC Windows XP',major,P3,60,true,89624,1,14,2,11,79.30769231,23,22,822,0,66,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,604,0.708695652,13,1151,0,next
173,0,Core,'PC Windows 2000',normal,P2,109,true,89632,1,7,4,19,231.8333333,112,48,934,0,41,0,Olivier Thomann,0.021459227,0.028735632,684,true,736,0.809565217,13,1151,0,next
734,3,Core,'PC Windows XP',normal,P3,148,true,89710,1,7,1,6,8,2,0,763,0,88,0,Philipe Mulet,0.021459227,0.028735632,684,false,687,0.66,13,1151,0,next
1871,3,Core,'PC Windows XP',major,P3,110,false,89815,1,14,1,7,75.61538462,194,4,772,0,83,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,592,0.666956522,13,1151,0,next
190,2,Core,'PC Windows XP',normal,P3,65,true,89849,1,3,0,4,683.5,2,48,949,0,40,0,David Audel,0.021459227,0.028735632,684,false,282,0.82173913,13,1151,0,next
195,3,Core,'PC Windows XP',normal,P3,53,true,89937,2,7,1,10,223.8333333,19,45,925,0,41,0,Philipe Mulet,0.021459227,0.028735632,684,false,730,0.80173913,13,1151,0,next
1316,3,Core,'PC Windows XP',normal,P3,36,true,90186,1,5,2,8,228,35,28,871,0,55,0,David Audel,0.021459227,0.028735632,684,false,274,0.750434783,13,1151,0,next
190,2,Core,'PC Windows XP',normal,P3,166,true,90302,3,3,0,5,444,24,6,783,0,77,0,Frederic Fusier,0.021459227,0.028735632,684,false,221,0.676521739,13,1151,0,next
1,0,Core,'PC Windows XP',normal,P3,439,true,90414,2,13,2,14,164,134,9,799,0,73,0,Olivier Thomann,0.021459227,0.028735632,684,true,722,0.690434783,13,1151,0,next
4,0,Core,'PC Windows XP',major,P3,64,true,90423,2,5,1,7,210,11,0,775,0,82,0,Philipe Mulet,0.021459227,0.028735632,684,false,692,0.669565217,13,1151,0,next
1316,3,Core,'PC Windows XP',normal,P3,25,false,90446,1,8,1,6,120,13,0,778,0,81,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,594,0.672173913,13,1151,0,next
588,2,Core,'PC Windows XP',normal,P3,23,false,90612,3,18,1,7,49.41176471,130,25,869,0,56,0,David Audel,0.021459227,0.028735632,684,false,273,0.749565217,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,64,false,90779,1,3,1,5,408,6,2,782,0,77,0,Frederic Fusier,0.021459227,0.028735632,684,false,220,0.675652174,13,1151,0,next
1735,3,Core,'PC Windows XP',normal,P3,44,false,90915,1,8,1,7,113.1428571,4,0,781,0,78,0,Frederic Fusier,0.021459227,0.028735632,684,true,219,0.674782609,13,1151,0,next
2,0,Core,'PC Windows XP',normal,P3,28,false,91160,1,4,1,6,248,10,0,787,0,76,0,Olivier Thomann,0.021459227,0.028735632,684,false,718,0.68,13,1151,0,next
1500,3,Core,'PC Windows XP',major,P3,17,false,91221,1,9,1,11,93,18,1,794,0,74,0,Olivier Thomann,0.021459227,0.028735632,684,false,721,0.686086957,13,1151,0,next
8,0,Core,'PC Windows XP',minor,P3,16,false,91238,1,14,2,10,55.38461538,4,0,788,0,75,0,Olivier Thomann,0.021459227,0.028735632,684,false,719,0.680869565,13,1151,0,next
7,0,Core,'PC Windows XP',normal,P3,232,false,91371,1,3,1,6,336,55,0,792,0,74,0,David Audel,0.021459227,0.028735632,684,true,263,0.684347826,13,1151,0,next
4,0,Core,'PC Windows XP',normal,P3,166,false,91426,1,23,4,24,180,12,85,28,1,82,0,Olivier Thomann,1,2.467811159,0,false,790,0.17037037,9,91,0,next
1,0,Core,'PC Linux-GTK',normal,P3,93,true,91467,1,3,1,6,324,13,14,857,0,59,0,Philipe Mulet,0.021459227,0.028735632,684,false,707,0.73826087,13,1151,0,next
190,2,Core,'PC Windows XP',critical,P3,33,false,91497,2,8,1,9,92.57142857,162,0,800,0,73,0,Frederic Fusier,0.021459227,0.028735632,684,false,222,0.691304348,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,48,false,91498,1,3,1,5,312,2,0,795,0,73,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,595,0.686956522,13,1151,0,next
263,0,Core,'PC All',normal,P3,203,true,91542,1,4,2,8,216,6,12,853,0,60,0,Frederic Fusier,0.021459227,0.028735632,684,true,236,0.735652174,13,1151,0,next
5,0,Core,'PC Windows XP',blocker,P3,39,false,91615,1,13,1,8,84,91,32,936,0,41,0,Olivier Thomann,0.021459227,0.028735632,684,false,737,0.811304348,13,1151,0,next
190,2,Core,'PC Windows XP',normal,P3,39,false,91716,3,6,0,7,120,172,0,805,0,70,0,Frederic Fusier,0.021459227,0.028735632,684,false,223,0.695652174,13,1151,0,next
27,0,Core,'PC Windows XP',major,P3,39,true,91761,1,7,3,11,96,8,7,836,0,62,0,David Audel,0.021459227,0.028735632,684,false,267,0.72173913,13,1151,0,next
244,0,Core,'PC Windows XP',major,P3,87,false,91772,1,15,3,13,41.14285714,2,1,814,0,68,0,David Audel,0.021459227,0.028735632,684,false,265,0.702608696,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,17,false,91804,1,4,1,6,192,109,3,820,0,66,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,603,0.707826087,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,848,false,91861,1,6,1,6,110.4,5,0,809,0,69,0,Jerome Lanneluc,0.021459227,0.028735632,684,true,599,0.69826087,13,1151,0,next
643,2,Core,'PC Windows XP',normal,P3,190,false,92005,1,3,2,7,276,7,7,843,0,61,0,David Audel,0.021459227,0.028735632,684,true,269,0.727826087,13,1151,0,next
344,0,Core,'PC All',normal,P3,52,false,92086,1,5,1,8,126,15,0,815,0,68,0,Kent Johnson,0.021459227,0.028735632,684,true,275,0.703478261,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,55,false,92210,1,4,3,10,168,8,16,878,0,51,0,Frederic Fusier,0.021459227,0.028735632,684,false,238,0.75826087,13,1151,0,next
1316,3,Core,'PC Windows XP',normal,P3,77,false,92237,1,10,1,9,56,13,4,835,0,62,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,609,0.720869565,13,1151,0,next
1500,3,Core,'PC Windows XP',normal,P3,0,false,92315,1,8,1,11,72,17,0,825,0,66,0,Frederic Fusier,0.021459227,0.028735632,684,false,225,0.711304348,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,17,false,92398,4,12,0,9,76.36363636,408,32,982,0,33,0,Maxime Daniel,0.021459227,0.028735632,684,false,0,0.850434783,13,1151,0,next
117,1,Core,'PC Windows XP',normal,P3,70,true,92451,1,6,1,8,96,18,2,831,0,63,0,David Audel,0.021459227,0.028735632,684,false,266,0.715652174,13,1151,0,next
1282,3,Core,'PC Windows XP',normal,P3,49,false,92588,1,3,0,4,204,21,0,832,0,63,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,608,0.716521739,13,1151,0,next
580,3,Core,'All All',normal,P3,93,false,92872,1,12,1,11,32.72727273,8,1,851,0,60,0,Frederic Fusier,0.021459227,0.028735632,684,false,235,0.733913043,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,25,false,92899,1,3,0,4,180,6,4,867,0,56,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,614,0.747826087,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,64,true,92981,1,7,3,10,60,5,0,852,0,60,0,David Audel,0.021459227,0.028735632,684,false,270,0.734782609,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,110,true,92982,2,7,1,13,56,8,1,860,0,59,0,Philipe Mulet,0.021459227,0.028735632,684,false,710,0.74173913,13,1151,0,next
996,2,Core,'PC Windows XP',normal,P3,37,false,93075,2,5,1,7,90,36,13,903,0,47,0,Olivier Thomann,0.021459227,0.028735632,684,false,727,0.782608696,13,1151,0,next
601,3,Core,'PC Windows XP',normal,P3,137,false,93105,2,9,1,7,42,12,9,882,0,50,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,621,0.76173913,13,1151,0,next
1633,3,Core,'PC Windows XP',critical,P3,60,false,93113,1,12,3,14,30.54545455,2,6,874,0,54,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,618,0.754782609,13,1151,0,next
453,2,Core,'PC All',normal,P3,83,true,93119,1,4,1,5,232,43,28,992,0,32,0,David Audel,0.021459227,0.028735632,684,false,289,0.85826087,13,1151,0,next
10,2,Core,'PC Windows XP',normal,P3,57,true,93204,2,4,1,8,104,8,0,862,0,59,0,Philipe Mulet,0.021459227,0.028735632,684,false,712,0.743478261,13,1151,0,next
1500,3,Core,'PC Windows XP',normal,P3,52,true,93249,1,13,2,11,56,289,25,965,0,34,0,David Audel,0.021459227,0.028735632,684,false,284,0.835652174,13,1151,0,next
