experience,median_integration_time,component,platform,priority,description_size,hascode,files,activities,comments,tossing,comments_interval,churn,fix_time,workload,bug_id,delay,days,release_delay,resolver_experience,has_stack,resolver,rank_ratio,entire_int_rate,prev_int_rate,coming_from_prev,active_developers,release_size,class,class2
5,1,Model,'Windows 2000',P3,111,false,91,6,7,0,56539.83333,7823,214,558,2427,2,286,2,914,false,issues@argouml,0.973634652,0.545070423,3.279661017,323,19,345,1,after-2
6,0,'State and Activity Diagram',All,P3,77,false,9,10,17,1,21202.0625,1025,407,272,2433,0,93,0,4,false,kolepep,0.680115274,0,0,47,19,345,0,next
1,0,'Usecase Diagram','Windows 2000',P3,93,false,2,10,10,1,37715.33333,38,754,463,2450,0,26,0,108,false,mvw,0.949367089,0.979827089,1.133333333,7,20,482,0,next
159,2,'CodeGeneration and ReverseEngineering',All,P3,55,false,1,6,5,0,77256,44,0,405,2453,0,205,0,15,false,thn,0.662900188,0.545070423,3.279661017,323,26,521,1,next
159,2,Diagrams,All,P4,37,false,1,9,9,0,42730.375,2,1524,177,2454,0,211,0,1295,false,issues@argouml,0.42394015,0.981481481,0.981481481,3,24,383,1,next
337,2,'CodeGeneration and ReverseEngineering','Windows XP',P5,43,false,1,18,13,2,26766.58333,17,883,188,2460,0,64,0,1,false,andrea_nironi,0.644194757,1,1.014989293,0,13,274,0,next
177,2,Explorer,'Windows XP',P3,29,false,1,5,4,0,111952.6667,17,1,414,2461,0,196,0,13,false,alexb,0.68173258,0.545070423,3.279661017,323,26,521,1,next
427,2,GUI,'Windows XP',P4,142,false,4,12,19,1,18990.88889,99,1555,187,2462,0,173,0,1297,false,issues@argouml,0.451371571,0.981481481,0.981481481,3,24,383,1,next
177,2,Other,'Windows XP',P3,64,false,1,7,5,1,83964.25,12,50,438,2470,0,147,0,15,false,mvw,0.72693032,0.545070423,3.279661017,323,26,521,1,next
177,2,Other,'Windows XP',P3,42,false,1,7,5,1,83964.25,8,39,431,2471,0,157,0,14,false,mvw,0.713747646,0.545070423,3.279661017,323,26,521,1,next
337,2,Other,'Windows XP',P3,140,false,2,14,12,2,31076.63636,341,826,122,2472,0,121,0,85,false,tfmorris,0.415730337,1,1.014989293,0,13,274,0,next
219,2,'Details Pane','Windows XP',P4,40,false,1,6,6,0,67847.8,72,327,154,2473,0,152,0,985,false,issues@argouml,0.334293948,0,0,47,19,345,1,next
106,2,Critics,'Windows XP',P3,37,false,1,6,7,0,56539.66667,3,195,57,2476,1,282,1,926,false,issues@argouml,0.361702128,0.971751412,2.480769231,15,19,345,1,after-1
1,0,'Details Pane','Windows XP',P3,32,false,1,6,4,0,111931.6667,4,170,545,2477,0,21,0,906,false,issues@argouml,0.941619586,0.545070423,3.279661017,323,26,521,0,next
219,2,Other,'Windows XP',P3,124,false,3,9,10,0,37693,73,348,193,2480,0,125,0,40,false,bobtarling,0.452449568,0,0,47,19,345,0,next
219,2,Other,'Windows XP',P3,75,false,3,6,6,1,67847.8,15,356,249,2492,0,104,0,1037,false,issues@argouml,0.616714697,0,0,47,19,345,0,next
1,0,'Class Diagram','Windows XP',P2,58,false,7,16,29,0,12115.35714,233,335,212,2493,0,120,0,1026,true,issues@argouml,0.498559078,0,0,47,19,345,0,next
177,2,'State and Activity Diagram',All,P3,151,false,1,9,10,2,37693.11111,14,89,476,2495,0,79,0,856,false,issues@argouml,0.806026365,0.545070423,3.279661017,323,26,521,0,next
1,0,'OCL and Constraints',Linux,P3,64,false,1,6,10,0,37693,6,1,425,2499,0,163,0,3,false,sz9,0.70433145,0.545070423,3.279661017,323,26,521,1,next
337,2,Other,All,P3,127,false,6,11,12,2,31076.45455,266,741,29,2500,0,173,0,64,false,tfmorris,0.063670412,1,1.014989293,0,13,274,1,next
177,2,Other,All,P5,27,false,1,7,4,1,111952.6667,4,6,429,2502,0,158,0,13,false,mvw,0.709981168,0.545070423,3.279661017,323,26,521,1,next
177,2,Critics,All,P3,85,false,2,5,4,1,111952.6667,127,0,426,2505,0,163,0,12,false,d00mst,0.706214689,0.545070423,3.279661017,323,26,521,1,next
219,2,'Collaboration Diagram',All,P3,71,false,2,13,29,2,12115.46429,30,367,307,2507,0,80,0,1068,false,issues@argouml,0.786743516,0,0,47,19,345,0,next
219,2,Other,All,P3,60,false,6,6,7,1,56539.66667,247,325,199,2509,0,122,0,44,false,mvw,0.469740634,0,0,47,19,345,0,next
291,2,Internationalization,All,P3,84,false,4,9,7,1,56573.33333,133,491,90,2517,0,239,0,63,false,mvw,0.137130802,0.979827089,1.133333333,7,20,482,1,next
291,2,'Documentation and Help',All,P3,109,false,1,7,7,0,56573.16667,4,640,339,2518,0,89,0,89,false,mvw,0.666666667,0.979827089,1.133333333,7,20,482,0,next
402,1,'Details Pane',All,P4,37,false,5,9,8,1,48835.14286,133,787,125,2522,0,119,0,133,false,mvw,0.423220974,1,1.014989293,0,13,274,0,next
2,0,'CodeGeneration and ReverseEngineering',All,P3,27,false,1,7,6,0,67158.8,31,54,458,2527,0,100,0,17,false,thn,0.77212806,0.545070423,3.279661017,323,26,521,0,next
9,1,'Csharp module',All,P3,50,false,3,16,16,0,22615.73333,286,304,177,2528,0,135,0,23,false,thn,0.406340058,0,0,47,19,345,0,next
442,1,'CodeGeneration and ReverseEngineering',All,P3,20,false,1,12,12,1,31076.63636,5,898,10,2538,0,186,0,16,false,andrea_nironi,0.012345679,1,1,0,15,165,1,next
2,0,'State and Activity Diagram','Windows NT',P3,150,false,2,8,14,1,26095,321,51,461,2541,0,95,0,20,true,mvw,0.777777778,0.545070423,3.279661017,323,26,521,0,next
1,0,Persistence,'Windows XP',P3,100,false,4,9,8,0,47970.57143,161,0,440,2547,0,141,0,828,false,issues@argouml,0.732580038,0.545070423,3.279661017,323,26,521,0,next
291,2,Explorer,All,P3,94,false,2,5,6,0,67888,33,498,127,2557,0,206,0,27,false,alexb,0.219409283,0.979827089,1.133333333,7,20,482,1,next
177,2,'Deployment Diagram',All,P3,163,false,2,6,6,1,61845.8,39,2,443,2558,0,132,0,12,true,linus,0.740112994,0.545070423,3.279661017,323,26,521,0,next
2,1,Persistence,All,P3,42,false,1,6,13,0,28486.83333,47,1040,141,2568,0,24,0,1276,false,issues@argouml,0.833333333,1,1,0,15,165,0,next
62,2,Critics,All,P3,39,false,1,6,4,0,111931.6667,2,0,454,2572,0,122,0,839,false,issues@argouml,0.762711864,0.545070423,3.279661017,323,26,521,0,next
252,2,Diagrams,All,P3,54,false,1,13,10,0,37693,40,318,282,2574,0,88,0,1055,false,issues@argouml,0.714697406,0,0,47,19,345,0,next
6,0,'State and Activity Diagram',All,P3,155,false,25,6,8,0,48462.71429,1202,314,294,2576,0,86,0,1062,false,issues@argouml,0.749279539,0,0,47,19,345,0,next
177,2,'State and Activity Diagram',All,P1,177,false,1,7,6,1,63295.4,12,8,456,2577,0,107,0,14,false,d00mst,0.768361582,0.545070423,3.279661017,323,26,521,0,next
4,0,'Cpp module','Windows XP',P3,38,false,1,8,5,0,84809.75,31,11,459,2578,0,100,0,842,false,issues@argouml,0.774011299,0.545070423,3.279661017,323,26,521,0,next
9,1,'CodeGeneration and ReverseEngineering',All,P3,40,false,2,30,34,1,10279.78788,31,239,148,2579,0,157,0,37,false,bobtarling,0.314121037,0,0,47,19,345,1,next
118,2,Diagrams,All,P3,44,false,1,6,4,0,100842.3333,2,0,455,2584,0,109,0,13,true,d00mst,0.764595104,0.545070423,3.279661017,323,26,521,0,next
2,0,'Cpp module',All,P3,42,false,1,11,6,1,67848,24,84,549,2587,0,20,0,0,false,euluis,0.951035782,0.545070423,3.279661017,323,26,521,0,next
90,2,'CodeGeneration and ReverseEngineering','Windows XP',P3,97,false,1,10,5,0,75654,4,73,547,2591,0,21,0,907,false,issues@argouml,0.945386064,0.545070423,3.279661017,323,26,521,0,next
177,2,Explorer,All,P3,52,false,1,5,5,0,84809.75,402,39,510,2596,0,52,0,15,false,alexb,0.873822976,0.545070423,3.279661017,323,26,521,0,next
126,3,Critics,All,P3,52,false,1,7,10,1,37982.66667,19,929,75,2598,0,93,0,112,true,tfmorris,0.425925926,1,1,0,15,165,0,next
219,2,'State and Activity Diagram',All,P5,49,false,1,8,8,1,48462.57143,127,73,61,2609,1,278,1,35,false,mvw,0.446808511,0.971751412,2.480769231,15,19,345,1,after-1
11,3,Notation,All,P3,62,false,6,10,12,2,31076.54545,393,714,157,2618,0,93,0,141,false,mvw,0.543071161,1,1.014989293,0,13,274,0,next
11,2,Critics,All,P3,64,false,1,10,12,1,30839.54545,2,60,58,2620,1,282,1,33,false,mvw,0.382978723,0.971751412,2.480769231,15,19,345,1,after-1
11,2,'Class Diagram',All,P3,121,false,1,8,5,1,84810,24,122,91,2622,0,220,0,38,false,mvw,0.144092219,0,0,47,19,345,1,next
219,2,'Details Pane',All,P3,180,false,1,7,14,0,26095,12,60,67,2627,1,278,1,930,false,issues@argouml,0.574468085,0.971751412,2.480769231,15,19,345,1,after-1
177,2,'State and Activity Diagram',All,P3,31,false,1,7,5,1,84810,3,0,517,2634,0,48,0,23,false,mvw,0.885122411,0.545070423,3.279661017,323,26,521,0,next
4,0,Persistence,'Windows XP',P1,117,false,1,11,9,0,41974,19,0,520,2636,0,48,0,889,false,issues@argouml,0.890772128,0.545070423,3.279661017,323,26,521,0,next
177,2,'State and Activity Diagram',All,P3,28,false,2,6,5,1,84810,26,0,518,2641,0,48,0,24,false,mvw,0.88700565,0.545070423,3.279661017,323,26,521,0,next
1,0,'Documentation and Help',All,P3,71,false,1,7,6,0,67847.6,2,0,526,2653,0,41,0,28,false,mvw,0.902071563,0.545070423,3.279661017,323,26,521,0,next
177,2,'State and Activity Diagram',All,P3,176,false,2,6,5,1,84810,20,2,530,2655,0,37,0,30,true,mvw,0.911487759,0.545070423,3.279661017,323,26,521,0,next
1,0,Explorer,'Windows XP',P2,326,false,1,10,10,0,37310.33333,124,6,537,2667,0,26,0,17,true,alexb,0.924670433,0.545070423,3.279661017,323,26,521,0,next
4,3,'PHP module',All,P3,15,false,1,8,7,0,56539.66667,57,269,360,2673,0,41,0,2,false,kscr,0.95389049,0,0,47,19,345,0,next
291,2,Diagrams,All,P3,23,false,1,8,9,1,42429.75,117,409,187,2674,0,182,0,77,false,mvw,0.341772152,0.979827089,1.133333333,7,20,482,1,next
118,2,'Deployment Diagram',All,P3,22,false,2,6,4,0,111931.6667,32,0,546,2675,0,21,0,15,false,d00mst,0.943502825,0.545070423,3.279661017,323,26,521,0,next
1,0,'CodeGeneration and ReverseEngineering','Windows XP',P2,105,false,2,17,22,0,15989.90476,20,6,554,2676,0,13,0,912,false,issues@argouml,0.964218456,0.545070423,3.279661017,323,26,521,0,next
126,2,'CodeGeneration and ReverseEngineering',All,P3,16,false,1,6,11,0,33923.8,24,197,241,2677,0,107,0,24,false,thn,0.587896254,0,0,47,19,345,0,next
118,2,'CodeGeneration and ReverseEngineering',All,P3,16,false,1,6,5,0,75670,37,0,551,2678,0,19,0,16,false,d00mst,0.95480226,0.545070423,3.279661017,323,26,521,0,next
118,2,Explorer,All,P1,39,false,75,8,7,1,52746.33333,354,6,556,2693,0,10,0,17,false,d00mst,0.967984934,0.545070423,3.279661017,323,26,521,0,next
118,2,'Details Pane',All,P3,18,false,1,9,5,1,84810,2,0,553,2695,0,14,0,31,false,mvw,0.962335217,0.545070423,3.279661017,323,26,521,0,next
252,2,Model,All,P3,17,false,346,8,24,1,14749.21739,19068,208,281,2696,0,89,0,21,false,linus,0.708933718,0,0,47,19,345,0,next
219,2,'Build; installation; setup - scripts and tools',All,P3,63,false,22,10,10,2,37693.11111,206,16,59,2697,1,280,1,18,false,d00mst,0.404255319,0.971751412,2.480769231,15,19,345,1,after-1
219,2,'Deployment Diagram',All,P3,103,false,1,6,7,0,56539.83333,3,15,66,2703,1,278,1,929,false,issues@argouml,0.553191489,0.971751412,2.480769231,15,19,345,1,after-1
152,3,'State and Activity Diagram',All,P3,65,false,2,8,9,0,42429.75,95,430,236,2706,0,147,0,1152,false,issues@argouml,0.44092827,0.979827089,1.133333333,7,20,482,1,next
152,3,'Details Pane',All,P3,30,false,1,7,7,0,56539.66667,3,152,167,2707,0,140,0,998,false,issues@argouml,0.377521614,0,0,47,19,345,0,next
219,2,'State and Activity Diagram',All,P2,157,false,91,7,9,0,42404.625,7823,4,563,2709,2,286,2,918,true,issues@argouml,0.981167608,0.545070423,3.279661017,323,19,345,1,after-2
152,3,'State and Activity Diagram',All,P3,24,false,91,8,8,0,47970.57143,7823,4,559,2710,2,286,2,915,false,issues@argouml,0.975517891,0.545070423,3.279661017,323,19,345,1,after-2
126,3,Notation,All,P3,55,false,8,9,8,1,48834.85714,409,660,158,2712,0,93,0,142,false,mvw,0.546816479,1,1.014989293,0,13,274,0,next
126,2,'Collaboration Diagram',All,P3,55,false,1,7,5,0,84809.75,1,198,278,2714,0,90,0,1051,false,issues@argouml,0.700288184,0,0,47,19,345,0,next
152,3,Diagrams,All,P3,23,false,33,6,7,0,56539.66667,524,0,571,2715,2,285,2,16,false,kataka,0.994350282,0.545070423,3.279661017,323,19,345,1,after-2
219,2,'Usecase Diagram',All,P2,116,false,13,23,38,1,9168.297297,158,117,145,2718,0,167,0,20,false,d00mst,0.30259366,0,0,47,19,345,1,next
152,3,Diagrams,All,P3,30,false,1,5,5,0,84809.75,7,5,63,2719,1,278,1,927,false,issues@argouml,0.489361702,0.971751412,2.480769231,15,19,345,1,after-1
126,2,Model,All,P2,45,false,2,6,4,0,113080,68,0,56,2720,1,283,1,924,false,issues@argouml,0.319148936,0.971751412,2.480769231,15,19,345,1,after-1
71,3,Explorer,All,P2,333,false,1,8,5,0,84810,28,4,65,2726,1,278,1,18,true,alexb,0.531914894,0.971751412,2.480769231,15,19,345,1,after-1
126,2,'Class Diagram',All,P3,53,false,2,5,5,0,84810,36,4,70,2727,1,277,1,933,true,issues@argouml,0.638297872,0.971751412,2.480769231,15,19,345,1,after-1
219,2,'State and Activity Diagram',All,P3,163,false,4,6,5,1,84809.75,60,3,62,2728,1,278,1,17,true,kataka,0.468085106,0.971751412,2.480769231,15,19,345,1,after-1
100,2,'Usecase Diagram','Windows XP',P3,78,false,318,7,9,1,42404.75,0,43,87,2731,0,0,0,19,false,d00mst,-0.002881844,0,0,47,2,2,0,next
129,2,'Details Pane','Windows XP',P4,31,false,1,6,6,0,68369.2,9,607,100,2732,0,138,0,1227,false,issues@argouml,0.329588015,1,1.014989293,0,13,274,0,next
106,2,GUI,'Windows XP',P3,7,false,1,6,5,0,84810,2,70,100,2735,0,209,0,33,false,bobtarling,0.170028818,0,0,47,19,345,1,next
219,2,'State and Activity Diagram',All,P3,123,false,1,5,5,0,84809.75,746,100,144,2742,0,175,0,977,false,issues@argouml,0.296829971,0,0,47,19,345,1,next
291,2,'State and Activity Diagram',All,P3,165,true,1,6,5,0,79130.25,11,334,102,2743,0,226,0,1125,false,issues@argouml,0.166666667,0.979827089,1.133333333,7,20,482,1,next
219,2,'Details Pane',All,P3,14,false,2,7,7,0,56539.66667,62,188,286,2744,0,87,0,1056,false,issues@argouml,0.726224784,0,0,47,19,345,0,next
337,2,Diagrams,All,P3,35,false,5,13,10,1,37982.88889,140,576,53,2745,0,164,0,120,false,mvw,0.157303371,1,1.014989293,0,13,274,1,next
219,2,Diagrams,All,P3,19,false,2,7,6,0,67847.8,211,205,319,2747,0,70,0,1071,false,issues@argouml,0.821325648,0,0,47,19,345,0,next
357,2,'Details Pane',All,P3,55,false,5,7,8,1,48491.28571,122,385,200,2750,0,173,0,122,false,bobtarling,0.369198312,0.979827089,1.133333333,7,20,482,1,next
252,2,Persistence,other,P2,495,false,5,14,6,0,61849.4,122,0,71,2751,1,272,1,24,true,mkl,0.659574468,0.971751412,2.480769231,15,19,345,1,after-1
252,2,'State and Activity Diagram',All,P3,56,false,1,6,4,0,113080,3,87,120,2754,0,181,0,958,false,issues@argouml,0.227665706,0,0,47,19,345,1,next
252,2,'CodeGeneration and ReverseEngineering',All,P3,471,false,1,7,15,0,24231.14286,260,1,83,2783,1,251,1,18,true,thn,0.914893617,0.971751412,2.480769231,15,19,345,1,after-1
126,2,Model,All,P3,100,false,2,6,5,0,84810,224,130,210,2788,0,120,0,1024,true,issues@argouml,0.492795389,0,0,47,19,345,0,next
252,2,Model,All,P3,59,false,6,6,7,0,56539.83333,115,159,280,2790,0,89,0,1054,false,issues@argouml,0.706051873,0,0,47,19,345,0,next
252,2,Model,All,P3,8,false,1,7,8,1,48462.71429,4,0,85,2792,1,248,1,36,false,mvw,0.957446809,0.971751412,2.480769231,15,19,345,1,after-1
219,2,'Details Pane',All,P2,92,false,10,10,14,1,26095,276,194,361,2800,0,41,0,28,false,linus,0.956772334,0,0,47,19,345,0,next
357,2,Other,All,P3,42,false,1,14,12,1,30857.90909,43,481,449,2811,0,29,0,1200,false,issues@argouml,0.917721519,0.979827089,1.133333333,7,20,482,0,next
252,2,'CodeGeneration and ReverseEngineering',All,P1,59,false,2,7,8,0,45214.85714,10,7,97,2816,0,212,0,19,false,thn,0.161383285,0,0,47,19,345,1,next
252,2,'CodeGeneration and ReverseEngineering',All,P1,116,false,2,7,10,0,37310.11111,10,7,98,2817,0,212,0,20,false,thn,0.16426513,0,0,47,19,345,1,next
252,2,'CodeGeneration and ReverseEngineering',All,P3,26,false,2,6,5,0,84809.75,10,7,99,2818,0,212,0,21,false,thn,0.167146974,0,0,47,19,345,1,next
1,0,'Cpp module','Windows XP',P3,19,false,5,11,7,1,56539.83333,429,78,176,2828,0,135,0,4,false,euluis,0.403458213,0,0,47,19,345,0,next
8,1,Critics,'Windows 2000',P3,590,false,2,7,16,0,22615.6,71,29,117,2832,0,182,0,36,true,bobtarling,0.219020173,0,0,47,19,345,1,next
1,0,Critics,'Windows 2000',P3,33,false,2,6,6,0,67848,9,18,110,2833,0,192,0,25,false,mkl,0.198847262,0,0,47,19,345,1,next
252,2,Diagrams,All,P3,115,true,6,13,7,1,56539.83333,1199,5,105,2835,0,201,0,39,false,mvw,0.18443804,0,0,47,19,345,1,next
9,1,'Cpp module',All,P3,13,false,2,8,5,0,84810,623,10,137,2859,0,180,0,2,false,euluis,0.276657061,0,0,47,19,345,1,next
1,0,'State and Activity Diagram',All,P3,132,false,7,7,7,1,56539.5,523,87,256,2860,0,102,0,50,false,mvw,0.636887608,0,0,47,19,345,0,next
1,0,'Cpp module',All,P3,64,false,2,7,4,0,113080.3333,300,9,138,2862,0,180,0,3,false,euluis,0.279538905,0,0,47,19,345,1,next
219,2,'State and Activity Diagram',All,P2,88,false,1,6,5,0,84809.75,12,79,243,2865,0,106,0,1036,false,issues@argouml,0.593659942,0,0,47,19,345,0,next
3,0,Diagrams,All,P3,68,false,2,5,5,0,84809.75,92,97,287,2867,0,86,0,1057,false,issues@argouml,0.729106628,0,0,47,19,345,0,next
219,2,Critics,All,P3,62,false,1,7,10,0,37693.22222,35,119,333,2871,0,60,0,34,false,mkl,0.867435159,0,0,47,19,345,0,next
291,2,'Details Pane',All,P3,42,false,1,7,5,0,84860.25,148,427,441,2872,0,37,0,73,false,mkl,0.896624473,0.979827089,1.133333333,7,20,482,0,next
1,0,'CodeGeneration and ReverseEngineering',All,P3,107,true,1,10,10,1,37693.11111,36,20,155,2878,0,151,0,30,false,mkl,0.337175793,0,0,47,19,345,1,next
219,2,Model,All,P2,294,false,7,7,6,0,67847.8,233,48,211,2880,0,120,0,1025,true,issues@argouml,0.495677233,0,0,47,19,345,0,next
219,2,Model,All,P2,184,false,8,9,7,1,56539.83333,243,47,213,2881,0,120,0,1027,false,issues@argouml,0.501440922,0,0,47,19,345,0,next
219,2,Diagrams,All,P2,25,false,7,7,5,0,84810,233,46,214,2883,0,120,0,1028,false,issues@argouml,0.504322767,0,0,47,19,345,0,next
1,0,GUI,All,P3,125,false,1,16,15,2,26268.64286,68,1599,26,2885,1,336,1,1,false,shurakai,0.452830189,0.913043478,1.473684211,16,13,145,1,after-1
252,2,'Details Pane',All,P3,43,false,2,5,6,0,67848,45,74,285,2889,0,87,0,32,false,mkl,0.723342939,0,0,47,19,345,0,next
1,0,'State and Activity Diagram','Windows 2000',P3,43,false,1,8,5,0,84809.75,5,73,284,2890,0,88,0,0,false,extender,0.720461095,0,0,47,19,345,0,next
1,0,'CodeGeneration and ReverseEngineering',HP-UX,P3,51,false,10,14,24,0,14749.08696,1969,73,290,2893,0,86,0,1058,false,issues@argouml,0.737752161,0,0,47,19,345,0,next
442,1,'CodeGeneration and ReverseEngineering',All,P3,47,false,1,5,6,0,68369,51,722,86,2895,0,88,0,47,false,thn,0.49382716,1,1,0,15,165,0,next
8,0,GUI,All,P3,156,false,1,6,4,0,113080,3,0,156,2900,0,151,0,39,true,bobtarling,0.340057637,0,0,47,19,345,1,next
8,1,'Class Diagram','Windows XP',P3,64,false,41,8,9,0,42404.875,159,1,158,2901,0,148,0,987,false,issues@argouml,0.345821326,0,0,47,19,345,1,next
1,0,'Class Diagram',All,P3,51,false,1,5,5,0,84810,8,2,159,2902,0,147,0,988,false,issues@argouml,0.34870317,0,0,47,19,345,1,next
219,2,Diagrams,All,P3,101,false,7,9,10,1,37692.88889,243,26,215,2909,0,120,0,45,false,mvw,0.507204611,0,0,47,19,345,0,next
9,0,Persistence,'Windows 2000',P4,64,false,1,24,29,0,11010.71429,5,75,329,2916,0,64,0,1079,false,issues@argouml,0.853025937,0,0,47,19,345,0,next
252,2,Model,All,P3,42,false,2,7,4,0,113080,8,0,170,2919,0,139,0,1001,false,issues@argouml,0.386167147,0,0,47,19,345,0,next
252,2,Model,All,P3,42,false,1,7,4,0,113080,4,0,171,2920,0,139,0,1002,false,issues@argouml,0.389048991,0,0,47,19,345,0,next
252,2,Model,All,P3,82,false,28,8,8,1,48462.71429,963,50,283,2922,0,88,0,22,false,linus,0.717579251,0,0,47,19,345,0,next
12,3,'Class Diagram','Windows 2000',P3,81,false,5,8,5,1,84809.75,703,2,179,2937,0,134,0,41,false,mvw,0.412103746,0,0,47,19,345,0,next
9,1,'CodeGeneration and ReverseEngineering',All,P3,222,true,3,11,12,1,30839.72727,33,35,259,2940,0,99,0,51,false,mvw,0.645533141,0,0,47,19,345,0,next
252,2,Explorer,All,P3,21,false,1,6,4,0,113080,44,3,192,2944,0,126,0,21,false,alexb,0.449567723,0,0,47,19,345,0,next
106,2,Model,'Windows XP',P3,129,true,2,6,17,1,21202.25,55,0,206,2961,0,121,0,18,false,linus,0.484149856,0,0,47,19,345,0,next
291,2,GUI,All,P3,504,false,73,13,20,3,17864.89474,764,354,424,2962,0,51,0,99,false,mvw,0.860759494,0.979827089,1.133333333,7,20,482,0,next
9,1,'Cpp module',All,P3,34,false,3,11,9,0,42404.625,252,14,245,2963,0,106,0,5,false,euluis,0.599423631,0,0,47,19,345,0,next
121,2,Diagrams,'Windows XP',P3,13,false,1,12,8,2,48491.42857,94,203,155,2967,0,201,0,38,false,linus,0.272151899,0.979827089,1.133333333,7,20,482,1,next
402,1,'State and Activity Diagram',All,P3,12,false,1,9,8,1,48834.85714,33,446,106,2976,0,136,0,131,false,mvw,0.352059925,1,1.014989293,0,13,274,0,next
252,2,Persistence,All,P3,32,false,8,9,5,1,84809.75,46,0,228,2984,0,116,0,47,false,mvw,0.544668588,0,0,47,19,345,0,next
252,2,'Details Pane',All,P3,45,false,2,9,10,2,37693,18,6,237,2986,0,107,0,49,false,mvw,0.576368876,0,0,47,19,345,0,next
9,0,'Class Diagram','Windows 2000',P3,185,false,3,5,11,1,30790,21,0,235,2987,0,112,0,0,false,kolepep,0.564841499,0,0,47,19,345,0,next
9,0,'Class Diagram','Windows 2000',P3,69,false,1,6,5,1,76976,3,6,238,2988,0,107,0,1,false,kolepep,0.57925072,0,0,47,19,345,0,next
9,0,'Class Diagram','Windows 2000',P3,106,false,1,6,5,1,76976,20,6,239,2990,0,107,0,2,false,kolepep,0.582132565,0,0,47,19,345,0,next
572,1,'Class Diagram',All,P2,38,false,4,16,16,3,23212.4,80,1480,142,2991,0,56,0,393,false,bobtarling,0.744565217,0.146341463,0.235294118,70,14,172,0,next
442,1,Persistence,All,P3,20,false,11,13,18,1,20108.29412,107,582,16,2993,0,184,0,20,false,andrea_nironi,0.049382716,1,1,0,15,165,1,next
1,0,'CodeGeneration and ReverseEngineering','Windows XP',P2,614,false,7,12,23,0,15419.63636,118,48,336,3002,0,59,0,26,true,thn,0.876080692,0,0,47,19,345,0,next
